f3,f4,f6,f9,f10,f15,f16,f17,f18,f19,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,duration_min,hour,day_of_week,season,f1_Source1,f1_Source2,f1_Source3,f12_US/Central,f12_US/Eastern,f12_US/Mountain,f12_US/Pacific,y
-1.25,-0.05,0.4,1616,5086,0.62,0.34,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.65,0.78,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
0.88,1.13,-0.33,16,1220,-1.14,0.5,0.34,999,-0.32,6441,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.01,-1.44,-0.56,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
0.68,-0.58,-0.33,62,762,-1.62,-5.21,0.34,2650,0.92,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,0.73,0.78,-1.45,0.9,-0.87,-0.11,-0.52,-0.93,4.19,-0.61,2
-0.2,0.8,-0.33,1367,3093,0.62,0.51,-0.41,3422,-0.32,3473,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.38,-1.44,-0.56,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.64,-0.12,-0.32,1410,5086,1.55,0.54,-1.53,1340,1.45,20,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-1.11,0.22,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-0.26,0.72,-0.33,470,3372,0.36,-0.26,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.93,-0.88,1.22,-1.12,-0.87,8.76,-0.52,1.08,-0.24,-0.61,2
-0.16,-1.4,0.25,310,15346,0.93,0.26,-2.65,3402,-0.29,909,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.91,-0.88,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.41,-1.35,-0.31,4635,15346,0.09,0.49,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.28,1.89,1.22,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
0.23,-1.57,-0.32,610,15346,-0.88,0.55,0.34,3415,0.26,9013,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,0.22,0.33,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
2.24,-1.59,-0.33,499,960,0.89,0.82,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.74,-0.33,0.33,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
0.63,1.1,-0.33,109,122,0.93,0.04,-2.65,2341,0.92,3144,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.19,0.78,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
1.24,-1.71,-0.25,13,1583,0.93,0.17,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.0,1.28,0.22,-1.45,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
0.36,0.94,0.01,45,2633,1.02,0.07,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.93,-0.33,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.41,0.79,0.2,351,3372,-1.23,0.16,0.34,2317,-0.11,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,0.78,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.27,1.0,-0.32,212,2633,-0.52,0.06,0.34,3175,1.61,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.3,1.33,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.71,0.7,0.04,192,7818,-0.96,0.52,0.34,2276,0.75,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,0.36,-0.33,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
1.07,1.19,-0.15,2186,3053,-0.57,0.27,0.34,2317,-0.46,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,-0.88,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.27,0.7,-0.33,196,3372,-0.92,-0.58,0.34,3175,-0.29,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.28,-0.88,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,1
-1.65,0.69,-0.32,351,7818,-0.44,0.58,0.34,961,0.47,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.91,1.89,1.22,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
1.72,-0.05,-0.33,8,1770,1.24,-0.54,-3.22,3749,1.09,123,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.38,-0.88,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-0.46,0.6,-0.33,487,1476,1.55,-0.68,-2.28,2276,-0.46,3144,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,-1.44,1.22,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
-1.52,0.8,-0.33,120,7818,0.0,0.5,-0.78,2516,-0.11,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,-0.93,-0.88,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.51,0.78,2.61,2186,7818,1.24,0.34,-3.03,3749,-0.29,909,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.66,0.22,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,4
0.47,-1.53,0.87,841,15346,-1.05,0.54,0.34,2743,-0.29,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,0.78,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.28,0.7,-0.33,196,3372,1.28,-0.43,-2.28,2319,0.06,727,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.01,-1.44,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
0.16,-1.56,-0.29,144,15346,0.97,0.27,0.34,3162,0.4,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.1,-0.88,-0.56,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.39,-1.36,-0.33,4635,15346,-0.92,-0.47,0.34,2743,1.09,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.11,0.22,1.22,-1.12,-0.87,8.76,-0.52,-0.93,-0.24,1.65,2
-0.66,-0.11,-0.33,1410,5086,0.18,-0.06,0.34,3282,1.09,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.02,-1.11,0.78,-1.45,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.16,0.15,-0.33,116,1371,-0.22,0.58,0.34,2317,-0.29,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.38,-0.33,-1.45,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.12,0.75,-0.33,377,7818,-1.01,0.45,0.34,2319,0.47,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,0.78,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
0.89,1.19,-0.33,232,3053,0.0,-0.61,0.34,3402,2.47,70,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.02,0.36,0.78,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.59,0.71,-0.33,502,7818,0.05,0.44,0.34,3333,0.0,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.56,-0.33,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.41,-1.33,-0.33,4635,15346,-1.1,-0.78,0.34,3162,0.75,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,-0.88,-0.56,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
1.84,-1.61,1.67,307,1583,-1.05,0.48,0.34,3402,0.4,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,0.18,-0.33,-0.56,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
0.77,1.13,0.01,1220,2620,-0.74,0.19,0.34,3162,0.23,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.01,0.22,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.62,-0.13,-0.33,49,5086,1.24,0.48,-2.47,2276,0.47,3144,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.18,-0.33,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
0.89,1.12,2.38,47,2620,-1.93,0.37,0.34,3415,1.26,1885,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.91,0.78,-0.56,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.12,0.21,-0.31,690,1371,1.24,0.58,-0.03,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,2.02,1.33,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.71,0.7,-0.21,192,7818,0.05,0.45,0.34,2364,0.4,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,0.22,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.11,-1.44,-0.33,244,15346,0.93,0.29,-2.28,2319,-0.11,3144,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,1.89,1.22,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.45,0.59,-0.33,100,1476,1.24,-0.61,-0.78,3422,-0.29,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.19,0.78,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
0.56,1.02,1.4,1220,1021,0.18,0.6,0.34,2276,0.23,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.56,-0.33,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.48,0.76,-0.04,98,7818,0.31,0.4,0.34,2650,0.75,7121,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,1.1,0.78,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.48,0.6,-0.33,198,1476,0.53,0.51,0.34,961,-0.32,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.28,-1.44,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
-0.4,-1.33,0.29,4635,15346,-1.23,-0.69,0.34,3402,-0.29,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.19,1.89,-0.56,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
1.75,0.1,-0.28,215,1770,0.58,-0.81,-1.53,3282,1.26,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.66,0.22,1.22,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
1.05,1.26,-0.28,120,581,0.4,0.54,0.34,2341,-0.29,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.65,1.33,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.07,0.92,-0.19,1123,3093,-0.66,0.21,0.34,2516,0.23,6441,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.01,0.22,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
2.22,-1.56,1.01,499,960,0.93,0.16,0.34,8869,-1.32,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-2.22,0.22,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.25,-1.29,-0.28,957,15346,-1.14,-2.12,-1.91,3402,5.57,12,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,1.83,-0.88,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
0.3,-1.57,0.16,875,15346,1.06,0.35,0.34,2364,0.23,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.11,-0.88,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
1.33,0.39,-0.28,122,294,1.24,0.11,-3.1,961,0.08,3473,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,0.18,0.78,1.22,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,3
1.73,0.08,-0.2,585,1770,0.58,-0.1,0.34,3282,-0.11,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.46,1.89,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
1.23,0.65,-0.33,378,1401,-0.26,0.19,0.34,1548,0.26,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.3,-0.88,1.22,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
-0.64,-0.12,-0.33,1410,5086,1.24,-0.3,0.34,2907,0.75,7121,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.93,-0.33,1.22,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
1.0,-0.07,-0.33,357,269,-0.26,0.87,0.34,2907,1.66,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,-0.01,-0.33,1.22,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.53,0.77,0.18,2186,7818,1.11,0.41,0.34,2743,-0.11,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-2.22,-1.44,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,4
1.85,-1.37,0.2,82,1583,0.22,-1.45,0.34,3415,-0.11,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,0.0,0.54,0.22,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.33,-0.22,-0.33,342,5086,0.97,0.49,0.34,2319,-0.13,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.93,0.22,-0.56,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-2.02,0.83,-0.26,2298,7818,-0.39,0.49,0.34,2516,1.09,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,6.06,-0.03,-0.42,-0.02,-0.01,0.78,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.45,-1.35,-0.33,4635,15346,-1.14,0.35,0.34,3422,0.47,1885,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.28,-0.88,-0.56,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.06,0.93,-0.33,1123,3093,0.71,0.43,0.34,3175,-0.53,7266,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.56,-0.33,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.55,0.76,-0.33,160,7818,0.49,0.64,0.34,2516,0.06,23036,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.74,-0.33,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.18,0.8,-0.33,1367,3093,-0.08,-0.34,0.34,3175,0.06,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.38,-1.44,-0.56,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-2.01,0.83,-0.21,2298,7818,-0.17,0.41,0.34,2317,-0.8,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.0,-0.01,-1.44,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.64,-0.13,-0.33,1410,5086,-0.92,0.18,0.34,2743,-0.11,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,-1.44,-1.45,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
-0.42,-1.37,-0.33,4635,15346,0.09,0.42,0.34,8869,-1.32,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.56,0.78,1.22,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.51,0.77,-0.13,2186,7818,-1.8,0.56,0.34,2276,0.06,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,0.78,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.25,-0.04,-0.33,1616,5086,0.31,0.72,-0.03,999,-0.72,3473,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.38,0.22,1.22,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
0.58,-1.55,-0.33,46,15346,-1.45,0.17,0.34,3749,-0.29,23036,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,0.36,-0.88,-0.56,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.4,-1.34,-0.32,4635,15346,-1.01,0.58,0.34,3333,0.0,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.05,-0.93,1.89,0.33,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
1.26,1.37,-0.33,234,512,0.89,0.05,0.34,3422,-0.32,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.66,-0.33,1.22,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
1.6,-1.52,-0.31,56,1583,-0.7,-2.99,0.34,3175,0.75,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,1.1,-0.33,0.33,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
0.99,1.2,-0.28,344,3053,0.36,0.21,0.34,2276,0.06,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,6.06,-0.03,-0.42,-0.03,-0.19,0.22,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.54,0.73,-0.33,153,1476,-0.17,0.6,0.34,3422,0.26,1885,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.01,-1.44,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
0.27,0.87,1.19,22,2633,0.71,-1.3,-2.65,2743,0.4,1117,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,1.1,1.89,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.0,0.46,-0.33,870,1488,0.09,-0.36,0.34,3749,1.26,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.74,-1.44,1.22,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
1.57,0.05,0.07,20,1770,0.67,-0.27,-0.78,3402,-0.11,1117,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,-0.56,0.22,1.22,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
1.75,0.09,0.02,215,1770,-0.61,-0.6,0.34,2743,0.75,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,0.78,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-0.65,-1.29,-0.3,908,15346,-0.61,-0.13,0.34,3175,-0.11,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,1.33,-1.45,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
0.31,-1.55,-0.32,875,15346,1.24,0.37,-2.47,2319,-0.32,3144,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,-1.44,1.22,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
0.59,0.59,-0.33,330,1056,0.22,0.87,0.34,1614,0.08,6441,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,6.06,-0.03,-0.42,-0.03,-0.19,1.89,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.19,-0.17,-0.33,903,5086,-1.36,-0.21,0.34,2650,0.23,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.91,0.22,-0.56,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.69,0.76,-0.33,20,7818,1.55,0.57,-0.78,3333,0.0,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.93,-0.88,-0.56,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.4,-1.3,-0.33,957,15346,-1.01,-0.42,-0.78,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.56,1.33,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.01,0.45,-0.33,870,1488,1.06,0.61,0.34,3333,0.0,6441,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.93,0.22,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.55,0.8,-0.12,120,7818,1.55,0.37,0.34,3422,0.4,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.74,-0.88,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.0,0.46,0.01,870,1488,-0.83,0.06,0.34,3422,1.78,9013,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.01,0.22,-1.45,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
1.76,0.08,0.19,585,1770,-0.7,-0.14,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.1,0.22,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
1.29,1.21,-0.15,31,3053,-1.58,0.28,0.34,3749,0.06,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,1.89,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.19,0.5,-0.16,266,1488,0.71,-0.33,0.34,2364,-0.46,9013,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.93,-0.88,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.75,0.67,-0.32,266,1056,-0.66,0.87,0.34,961,0.66,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.74,-0.33,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
1.0,-0.08,-0.32,357,269,0.22,0.65,0.34,3067,-0.72,7266,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,0.73,1.89,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
1.84,-1.61,0.37,307,1583,0.93,0.04,0.34,3749,0.4,3144,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,-0.01,-1.44,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
1.86,-1.61,1.11,87,960,0.4,0.57,0.34,3162,0.47,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,0.22,-1.45,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
-0.99,-0.15,-0.33,8,5086,-1.18,0.56,0.34,2341,0.66,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.18,-1.44,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
-1.14,-0.17,-0.33,903,5086,0.53,-0.36,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.74,0.78,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
0.99,-0.08,-0.33,357,269,-0.92,0.76,0.34,3162,0.47,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,0.22,1.22,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
